"Formatted.Date","Summary","Precip.Type","Temp","Apparent.Temp","Humidity","Wind.Speed","Wind.Bearing.deg","Visibility","Loud.Cover","Pressure","Daily.Summary"
"2011-02-24 01:00:00.000 +0100","Foggy","snow",-3.3,-7.37777777777778,0.96,10.4811,323,1.7227,0,1027.6,"Foggy throughout the day."
"2007-09-09 13:00:00.000 +0200","Partly Cloudy","rain",19.9055555555556,19.9055555555556,0.5,26.4523,299,11.27,0,1012.33,"Partly cloudy throughout the day and breezy starting in the afternoon continuing until evening."
"2008-09-13 05:00:00.000 +0200","Overcast","rain",15.6444444444444,15.6444444444444,0.85,7.1001,18,14.168,0,1009.71,"Mostly cloudy throughout the day."
"2010-05-21 01:00:00.000 +0200","Foggy","rain",10.1611111111111,10.1611111111111,1,3.542,322,2.3506,0,1019.17,"Foggy starting overnight continuing until morning."
"2012-12-06 08:00:00.000 +0100","Foggy","snow",-2.55,-5.65,1,7.8246,30,0.322,0,1009.64,"Foggy until morning."
"2011-04-22 22:00:00.000 +0200","Clear","rain",15.2722222222222,15.2722222222222,0.52,10.4489,110,15.8263,0,1014.59,"Partly cloudy starting overnight continuing until evening."
"2008-03-27 17:00:00.000 +0100","Overcast","rain",10.1166666666667,10.1166666666667,0.51,13.041,122,9.982,0,1005.51,"Mostly cloudy starting in the morning."
"2006-11-10 14:00:00.000 +0100","Mostly Cloudy","rain",10.05,10.05,0.54,23.7636,337,11.27,0,1028.88,"Partly cloudy starting in the morning continuing until evening and breezy starting in the morning continuing until afternoon."
"2016-08-01 08:00:00.000 +0200","Partly Cloudy","rain",21.0777777777778,21.0777777777778,0.87,14.0553,313,9.982,0,1013.06,"Mostly cloudy throughout the day."
"2008-01-24 22:00:00.000 +0100","Clear","snow",-2.08888888888889,-4.56666666666667,0.86,6.3756,153,14.168,0,1035.2,"Partly cloudy starting in the morning continuing until evening."
"2014-04-17 09:00:00.000 +0200","Overcast","rain",7.17777777777778,3.18888888888889,0.79,26.6294,30,9.982,0,1015.22,"Breezy until morning and mostly cloudy throughout the day."
"2013-12-15 03:00:00.000 +0100","Foggy","snow",-1.55,-3.89444444444445,0.96,6.2468,192,3.0107,0,1034.17,"Foggy until morning."
"2011-02-11 10:00:00.000 +0100","Foggy","snow",0,-3.42222222222222,0.99,10.4811,184,2.5599,0,1018.7,"Foggy starting overnight continuing until morning."
"2009-10-14 06:00:00.000 +0200","Mostly Cloudy","rain",3.88888888888889,-0.433333333333334,0.82,20.93,300,11.27,0,1011.8,"Mostly cloudy throughout the day and breezy starting in the morning continuing until night."
"2016-05-25 17:00:00.000 +0200","Mostly Cloudy","rain",21.0388888888889,21.0388888888889,0.57,22.1697,319,10.3523,0,1007.89,"Mostly cloudy throughout the day."
"2012-09-20 22:00:00.000 +0200","Mostly Cloudy","rain",9.82222222222222,9.15,0.87,6.4883,327,15.8263,0,1022.1,"Mostly cloudy throughout the day."
"2007-01-28 02:00:00.000 +0100","Clear","snow",-1.68888888888889,-8.13333333333333,0.7,25.5829,309,15.8263,0,1024.07,"Mostly cloudy starting in the morning."
"2011-07-02 10:00:00.000 +0200","Mostly Cloudy","rain",17.1388888888889,17.1388888888889,0.67,9.821,282,11.27,0,1013.2,"Partly cloudy until night."
"2006-09-05 17:00:00.000 +0200","Partly Cloudy","rain",26.0333333333333,26.0333333333333,0.49,24.6491,294,11.3988,0,1019.28,"Partly cloudy starting overnight continuing until afternoon and breezy in the afternoon."
"2007-05-08 03:00:00.000 +0200","Partly Cloudy","rain",11.7666666666667,11.7666666666667,0.8,11.5598,300,15.8263,0,1011.94,"Partly cloudy starting overnight."
"2007-06-14 07:00:00.000 +0200","Clear","rain",19.9833333333333,19.9833333333333,0.79,9.4668,150,7.8729,0,1010.87,"Partly cloudy starting in the morning continuing until night."
"2016-12-07 00:00:00.000 +0100","Partly Cloudy","rain",0.92222222222222,-2.06666666666667,0.94,9.5151,180,10.1108,0,1019.89,"Mostly cloudy throughout the day."
"2015-01-08 18:00:00.000 +0100","Mostly Cloudy","snow",-3.82222222222222,-8.07222222222222,0.78,10.7226,129,14.9086,0,1035.36,"Mostly cloudy throughout the day."
"2012-11-04 23:00:00.000 +0100","Mostly Cloudy","rain",13.3333333333333,13.3333333333333,0.8,20.2055,150,15.8263,0,1008.13,"Mostly cloudy throughout the day."
"2006-05-05 16:00:00.000 +0200","Mostly Cloudy","rain",20.1833333333333,20.1833333333333,0.36,13.8782,333,9.982,0,1022.52,"Partly cloudy starting in the afternoon."
"2008-03-08 12:00:00.000 +0100","Overcast","rain",5.01666666666667,1.45,0.82,17.3397,252,7.9695,0,1010.22,"Foggy in the morning."
"2014-05-24 10:00:00.000 +0200","Overcast","rain",22.3666666666667,22.3666666666667,0.59,10.0464,140,16.1,0,1013.29,"Mostly cloudy throughout the day."
"2016-07-08 19:00:00.000 +0200","Mostly Cloudy","rain",27.15,26.7,0.34,12.1233,192,16.1,0,1017.98,"Partly cloudy starting in the morning."
"2006-01-09 23:00:00.000 +0100","Mostly Cloudy","snow",-1.27777777777778,-3.44444444444444,0.82,5.9248,261,9.982,0,1033.55,"Partly cloudy starting in the morning."
"2012-06-29 23:00:00.000 +0200","Partly Cloudy","rain",23.9333333333333,23.9333333333333,0.55,10.2396,106,15.3111,0,1014.27,"Partly cloudy throughout the day."
"2013-02-20 11:00:00.000 +0100","Mostly Cloudy","rain",4.86111111111111,1.68333333333333,0.7,14.4417,273,11.27,0,1016.12,"Mostly cloudy throughout the day."
"2009-08-20 03:00:00.000 +0200","Clear","rain",15.5555555555556,15.5555555555556,0.7,6.44,20,16.1,0,1025.1,"Partly cloudy in the evening."
"2011-03-29 04:00:00.000 +0200","Partly Cloudy","rain",6.26666666666667,5.12222222222222,1,6.2468,9,3.3971,0,1015.31,"Foggy in the morning."
"2009-10-23 22:00:00.000 +0200","Mostly Cloudy","rain",15,15,0.83,17.71,40,16.1,0,1008.6,"Mostly cloudy throughout the day."
"2013-10-22 18:00:00.000 +0200","Mostly Cloudy","rain",18.9111111111111,18.9111111111111,0.78,9.7083,131,9.982,0,1019.86,"Foggy until morning."
"2014-09-01 16:00:00.000 +0200","Mostly Cloudy","rain",26.7388888888889,26.8555555555556,0.44,12.8156,84,16.1,0,1006.83,"Mostly cloudy throughout the day."
"2008-02-16 17:00:00.000 +0100","Breezy and Mostly Cloudy","snow",-3.83888888888889,-11.4833333333333,0.77,30.2197,1,8.1305,0,1037.14,"Partly cloudy starting overnight continuing until evening and breezy in the evening."
